0.00036471;-0.00106386;0.00144973;-0.000427812;0.00120783;0.00161953;0.00128097;0.000403054;0.000881405;0.00106386;-0.000364705;0.00144973;0.00161953;0.00120783;-0.000427815;0.0015396;0.000752691;0.000752695;0.00146757;-0.00146756;0.00300703;-0.000380551;-0.00240774;0.0020514;-0.000123409;0.00273695;0.00277737;0.00122302;0.00343333;-0.00219265;-0.00330902;-0.00455166;0.0011574;-0.00559534;-0.000412375;0.00533598;0.000544332;-0.00110239;0.0016539;0.00203541;0.00152506;0.000488279;0.00240774;0.000380559;0.0020514;0.00343333;0.00122302;-0.00219265;0.00273695;-0.00012342;0.00277737;0.00510785;-0.000730118;0.00602619;0.000730151;-0.00510785;0.00602621;0.00331666;0.00712777;0.00331661;0.00355099;0.00889758;-0.00531544;-0.00926835;-0.0137174;0.00390624;-0.00960361;-0.00510779;-0.00482105;-0.0182076;-0.00296892;0.0162748;-4.39261e-05;-0.00233963;0.00233241;0.00240774;0.00351466;-0.00117955;0.00455165;0.00330903;0.0011574;0.00533596;-0.00041238;-0.00559534;0.00355098;-0.00531546;0.00889757;0.0137174;0.0092684;0.00390619;0.0110798;-0.0110798;0.0240563;0.0334784;0.0164112;-0.0179798;0.0164113;0.0334783;-0.0179796;-0.0385955;-0.08;0.0312499;-0.0393884;-0.0110794;-0.0300704;-0.0997894;-0.0385676;0.0749897;-0.00142843;-0.00350634;0.00213031;0.00146757;0.00517506;-0.00375878;0.00510784;0.00960358;-0.00482095;0.003422;-0.00456329;-0.00785509;-0.00296894;-0.0182076;0.0162747;0.0110797;0.039388;-0.0300701;0.0799994;0.0385963;0.0312501;0.0749883;-0.0385676;-0.0997884;0.192449;-0.0154303;-0.0154205;9.99962;-9.99999;;-0.259301;0.0385973;-0.24999;-0.0154288;-2.00003;-2.69435;0.000730139;0.0121088;-0.0113292;-0.0184295;-0.0182076;-0.000571356;-0.00926835;0.0237265;-0.0312498;-0.0385958;0.259298;-0.25;-0.0631697;-0.0740738;-0.0179798;-1.99997;-0.0154303;-2.69427
-0.00141002;-0.00266562;0.00128145;-0.0029592;0.000752691;0.00369589;0.00025;-0.00119643;0.00145794;-0.00037112;-0.00207438;0.0017317;-4.39272e-05;0.0016539;0.00167255;0.00161953;0.00300306;-0.00142844;-0.00117956;-0.00453575;0.00345317;-0.00375879;-0.00517509;0.00144898;-0.00456331;0.00277737;0.00720244;-0.000123423;0.00720243;-0.0072642;-0.0113293;-0.00960361;-0.00196405;-0.016;-0.00531548;0.0112664;0.00121399;0.00066592;0.000544334;0.000881408;-0.000852734;0.0017317;0.000488281;-0.00243773;0.00296296;0.00122302;0.00233242;0.00110343;0.00343334;0.0037481;-0.000412384;0.00115741;-0.00618629;0.00751314;-0.00482098;-0.0121089;0.00769711;-0.00296896;0.0088976;0.0112665;0.00331662;0.0215544;-0.0184295;-0.0300703;-0.0393884;0.0098469;-0.03125;-0.00926807;-0.0237269;-0.0740741;-0.0179799;0.0631702;0.00123994;4.49771e-05;0.00120783;0.00144974;0.000139387;0.00128145;0.00205141;-0.00142949;0.00345317;0.00273696;0.00213032;-0.000549484;0.00533599;0.0017999;0.00355099;0.00602623;-0.001964;0.00769711;0.00390625;-0.0237268;0.0291547;0.0164113;0.0162748;0.000571383;0.0334785;0.0631705;-0.0385679;0.03125;-0.259301;0.370375;-0.25;-0.0385921;-0.259299;-2;-0.0154298;2.69431;0.000757543;-0.000757543;0.0015396;0.00144974;0.00128145;0.000139387;0.00300704;0.00144899;0.00144899;0.00273696;0.000549484;-0.00213032;0.00342202;-0.00342202;0.00712779;0.00602623;0.00769711;-0.001964;0.0240563;0.00984719;0.00984719;0.0164113;-0.000571383;-0.0162748;0.0749895;-0.0749895;0.19245;0.03125;0.370375;-0.259301;;9.99806;9.99806;-2;-2.69431;0.0154298;0.00205141;0.00345317;-0.00142949;-0.0017999;-0.00533599;0.00355099;0.00115741;0.00751314;-0.00618629;0.00390625;0.0291547;-0.0237268;-0.00296896;-0.0112665;-0.0088976;-0.0631705;-0.0334785;-0.0385679
-0.00244873;-0.00230368;-0.000139368;-0.00369586;-0.000752672;0.00295919;-0.000822167;-0.00199998;0.00119642;-0.00163044;-0.00245864;0.000852736;-0.00167252;0.00110239;0.00274346;0.000427824;0.00340189;-0.00300302;-0.00351461;-0.00487205;0.00142951;-0.00517503;-0.00375879;-0.00144894;-0.00720233;0.000123454;0.00726414;-0.00277732;0.00456333;-0.0072024;-0.0121088;-0.00482105;-0.00769695;-0.0112666;-0.0088975;0.00296917;0.00117898;0.00182965;-0.000665909;-0.000403045;-0.00245863;0.00207436;-0.00152504;-0.0039062;0.00243771;-0.0011034;0.00233962;0.00340187;0.00219265;0.00583083;-0.00374802;-0.00330896;-0.0092591;0.00618621;-0.00960343;-0.0113292;0.00196408;-0.0112661;0.00531545;0.0159997;-0.00331645;0.0184294;-0.0215541;-0.0393874;-0.0300704;-0.00984618;-0.0237269;0.00390624;-0.0291545;-0.0631711;-0.0334776;0.0385693;0.00176011;0.00179837;-4.49737e-05;0.000364706;-0.00230366;0.00266558;-0.000380543;-0.00487201;0.00453568;0.000549479;0.00350631;0.00295916;0.00559528;0.00726407;-0.00179984;0.000730138;-0.011329;0.0121086;-0.00926807;-0.0312494;0.0237262;-0.000571275;0.0182073;0.0184291;0.0179799;0.0740719;-0.0631675;-0.0385933;-0.24999;0.259287;-0.259299;0.0312499;-0.37037;-2.69413;0.0154516;1.99982;0.00202425;0.00127854;0.000757534;0.00106385;-0.00141;0.00244873;0.00146755;-0.00375873;0.005175;0.00213028;0.00350631;0.00142842;0.00785497;0.00456323;0.00342194;0.00510775;-0.00482089;0.00960344;0.0110795;-0.0300696;0.0393874;0.0162743;0.0182073;0.00296895;0.099785;0.0385667;0.0749849;0.0799969;0.0312465;0.0385973;9.99806;;-9.99999;-0.0153927;0.0154516;-0.192444;0.00240771;-0.00117955;0.00351462;0.00559528;0.000412392;0.00533588;0.0045516;0.00115735;0.00330902;0.0137171;0.00390604;0.00926839;0.00889748;0.00531545;-0.0035509;0.0179799;-0.0164107;0.0334781
0.00106387;-0.000364693;0.00144972;0.000752706;0.00153959;0.000752672;0.00107979;0.000822175;0.000249993;0.00128096;0.000403059;0.000881393;0.00165389;0.000544324;-0.00110239;0.00120782;-0.000427824;0.00161952;0.00240773;0.000380576;0.00205137;0.00146758;-0.00146754;0.00300701;0.00277738;0.00273692;-0.000123454;0.00273695;0.00277732;-0.000123364;0.000730224;-0.00510779;0.00602622;-0.00531533;0.00355105;0.0088975;2.31077e-05;-0.00117898;0.00121397;0.00128096;0.00163045;-0.000371119;0.00203539;0.00152506;0.000488264;0.00233239;-4.39316e-05;-0.00233962;0.001223;-0.00219265;0.0034333;0.0045516;0.00330902;0.00115735;0.00510783;-0.000730069;0.00602612;0.00889748;0.0035509;-0.00531545;0.00712771;0.00331645;0.00331677;0.0110799;-0.0110794;0.0240559;-0.00926807;-0.0137174;0.00390624;-0.0179788;0.0164114;0.0334776;-0.000539558;-0.00176011;0.00123993;0.00106385;0.00244873;-0.00141;0.00240771;0.00351462;-0.00117955;0.00213028;-0.00142842;-0.00350631;-0.000412392;-0.00559528;0.00533588;0.00510775;0.00960344;-0.00482089;0.0137171;0.00926839;0.00390604;0.0162743;-0.00296895;-0.0182073;0.0164107;-0.0179799;0.0334781;0.0799969;0.0385973;0.0312465;-0.0385921;-0.08;0.0312499;-0.0153927;0.192444;-0.0154516;-0.00127854;-0.00202425;0.000757534;0.000364706;0.00266558;-0.00230366;0.00146755;0.005175;-0.00375873;0.000549479;-0.00295916;-0.00350631;-0.00456323;-0.00785497;0.00342194;0.000730138;0.0121086;-0.011329;0.0110795;0.0393874;-0.0300696;-0.000571275;-0.0184291;-0.0182073;-0.0385667;-0.099785;0.0749849;-0.0385933;0.259287;-0.24999;9.99806;-9.99999;;-2.69413;-1.99982;-0.0154516;-0.000380543;0.00453568;-0.00487201;-0.00726407;-0.00559528;-0.00179984;-0.00330896;0.00618621;-0.0092591;-0.00926807;0.0237262;-0.0312494;-0.0112661;-0.0159997;-0.00531545;-0.0740719;-0.0179799;-0.0631675
-0.00127855;-0.00202427;0.000757542;-0.00230369;0.000364706;0.00266562;2.31102e-05;-0.00117899;0.00121398;-0.000539562;-0.00176012;0.00123994;-0.00037112;0.00128097;0.00163046;0.00106386;0.00244876;-0.00141002;-0.00142844;-0.00350635;0.00213032;-0.0029592;-0.00350635;0.000549475;-0.00375879;0.00146757;0.00517509;-0.00038056;0.00453575;-0.00487209;-0.0072642;-0.00559534;-0.00179992;-0.00925926;-0.00330904;0.00618628;0.0010798;0.000822179;0.00025;0.000544334;-0.0011024;0.0016539;-4.39272e-05;-0.00233964;0.00233242;0.000488281;0.00203542;0.00152507;0.00240774;0.00351467;-0.00117956;-0.000412384;-0.00559535;0.00533597;-0.00456331;-0.00785512;0.003422;-0.00482098;0.00510786;0.00960364;0.000730127;0.0121089;-0.0113293;-0.0184295;-0.0182076;-0.000571474;-0.016;-0.00531533;-0.0112666;-0.03125;-0.00926844;0.0237266;0.00128097;0.000403054;0.000881408;0.00120783;-0.000427815;0.00161953;0.00122302;-0.00219265;0.00343333;0.00205141;0.00240775;0.000380557;0.00455167;0.00330905;0.00115741;0.00355099;-0.00531547;0.00889759;-0.00296896;-0.0182077;0.0162748;0.00390625;0.0137174;0.00926845;0.0110798;0.0393884;-0.0300703;-0.0385679;-0.0997894;0.0749889;-0.0740741;-0.0179788;-0.0631711;-0.25;-0.0385967;0.259298;0.00106387;-0.000364709;0.00144974;0.0015396;0.000752694;0.000752694;0.00273696;-0.000123416;0.00277737;0.00300704;0.00146757;-0.00146757;0.00510787;-0.000730139;0.00602623;0.00712779;0.00331664;0.00331664;0.0164113;-0.01798;0.0334788;0.0240563;0.0110798;-0.0110798;0.0800003;0.0385966;0.03125;0.19245;-0.0154288;-0.0154288;-2;-0.0153927;-2.69413;;10.0001;-10.0001;0.00273696;0.00277737;-0.000123416;0.000730139;-0.00510787;0.00602623;0.00355099;0.00889759;-0.00531547;0.0164113;0.0334788;-0.01798;0.00390625;-0.00926845;-0.0137174;-0.0385966;-0.0800003;0.03125
0.000757542;-0.000757541;0.0015396;0.000139386;0.00144973;0.00128145;0.00121398;0.000665919;0.000544333;0.00123994;4.49774e-05;0.00120783;0.0017317;0.000881408;-0.000852733;0.00144974;0.000139388;0.00128145;0.00213032;-0.00054948;0.00273695;0.000549483;-0.00213032;0.00273695;0.00144899;0.00300703;0.00144899;0.0020514;0.00345317;-0.00142949;-0.00179989;-0.00533598;0.00355097;-0.00618628;0.0011574;0.00751314;0.000250001;-0.00119643;0.00145794;0.0016539;0.00167254;-4.39254e-05;0.00233242;0.00110343;0.00122302;0.00296296;0.000488283;-0.00243773;0.00205141;-0.00142949;0.00345317;0.00533597;0.00179989;0.00355098;0.00342201;-0.00342203;0.00712779;0.0076971;0.00602622;-0.001964;0.00602621;0.00769711;-0.001964;-0.000571359;-0.0162748;0.0164112;-0.0112664;-0.0088975;-0.00296917;-0.0237266;0.00390624;0.0291545;-0.000371118;-0.00207438;0.0017317;0.00161953;0.00300305;-0.00142843;0.00343333;0.00374808;-0.00041238;0.00345317;-0.00117956;-0.00453575;0.00115741;-0.00618629;0.00751314;0.00889759;0.0112664;-0.00296894;0.0162747;0.000571317;0.0164113;0.0291545;0.00390627;-0.0237266;0.0240563;0.00984715;0.00984716;0.0749891;-0.0749897;0.192451;-0.0631702;-0.0334776;-0.0385693;-0.259298;0.0312499;0.37037;-0.00141002;-0.00266562;0.00128145;0.000752694;0.00369588;-0.00295919;0.00277737;0.00720241;-0.00456329;0.00144899;-0.00375879;-0.00517509;-0.00482097;-0.0121089;0.00769711;0.00331664;0.0215543;-0.0184295;0.0334784;0.0631705;-0.0385679;0.00984712;-0.0300703;-0.0393884;0.0312501;-0.259298;0.370369;-0.0154266;2.69435;-2.00003;-2.69431;0.0154516;-1.99982;10.0001;;9.99999;-0.000123416;0.00720241;-0.00726418;-0.0113293;-0.00960362;-0.001964;-0.00531547;0.0112664;-0.016;-0.0179798;0.0631705;-0.0740744;-0.0237266;-0.03125;-0.0092684;-0.25;-0.0385963;-0.259297
0.00202427;0.00127855;0.000757541;0.00244876;0.00106387;-0.00141002;0.00117899;0.00182967;-0.000665919;0.00176012;0.00179839;-4.49774e-05;0.00207438;-0.000403052;-0.00245866;0.000364709;-0.00230369;0.00266562;0.00350635;0.0029592;0.00054948;0.00350635;0.00142843;0.00213032;0.00517508;0.00146757;-0.00375879;0.00240774;-0.00117956;0.00351467;0.00559535;0.000412375;0.00533598;0.00330904;0.00455166;0.0011574;-0.000822178;-0.002;0.00119643;0.0011024;0.00274348;-0.00167254;0.00233964;0.00340191;-0.00110343;0.00243773;-0.00152507;-0.00390625;-0.000380554;-0.00487209;0.00453575;0.00559535;0.00726419;-0.00179989;0.0078551;0.0045633;0.00342203;0.0121089;0.000730142;-0.0113293;0.00510785;-0.00482097;0.00960362;0.0182076;0.00296892;0.0162748;0.00531548;-0.00355105;0.0088975;0.00926844;0.0137174;0.00390624;-0.00163046;-0.00245866;0.000852734;0.000427815;0.00340191;-0.00300305;0.00219265;0.0058309;-0.00374808;0.00142949;-0.00351467;-0.00487209;-0.00330904;-0.00925926;0.00618629;0.00531547;0.016;-0.0112664;0.0182076;0.0184295;-0.000571317;0.0237266;-0.0092684;-0.03125;0.0110798;-0.0300703;0.0393883;0.0997888;0.0385676;0.0749897;0.0179799;-0.0164114;0.0334776;0.0385967;0.08;0.0312499;-0.00244876;-0.00230369;-0.000139387;-0.000752694;0.00295919;-0.00369588;0.000123416;0.00726418;-0.00720241;-0.00144899;-0.00517509;-0.00375879;-0.00960362;-0.0113293;0.001964;-0.00331664;0.0184295;-0.0215543;0.0179798;0.0740744;-0.0631705;-0.00984712;-0.0393884;-0.0300703;-0.0385963;-0.25;0.259297;0.0154266;2.00003;-2.69435;0.0154298;-0.192444;-0.0154516;-10.0001;9.99999;;-0.00277737;0.00456329;-0.00720241;-0.0121089;-0.00482097;-0.00769711;-0.00889759;0.00296894;-0.0112664;-0.0334784;0.0385679;-0.0631705;-0.0291545;-0.0237266;0.00390627;-0.259298;0.0312501;-0.370369
-0.00245866;-0.000403055;-0.00207438;-0.00179839;-0.00176012;4.49771e-05;-0.00487209;-0.00351467;-0.00142949;-0.00390625;-0.00152507;-0.00243773;-0.0058309;-0.00219266;0.00374809;-0.00233964;0.00110343;-0.00340191;-0.00487209;-0.00038056;-0.00453575;-0.00230369;0.00036471;-0.00266561;-0.0029592;-0.00350635;-0.000549483;-0.00202427;-0.000757542;-0.00127855;-0.00141002;0.00106386;-0.00244875;-0.000539562;-0.00176012;-0.00123994;-0.000123419;0.00720242;-0.0072642;-0.0113293;-0.00960362;-0.001964;-0.00925926;-0.00330904;-0.00618628;-0.016;-0.00531548;0.0112664;-0.00559535;0.00179989;-0.0072642;-0.0113293;0.000730127;-0.0121089;-0.00375879;0.00146757;-0.00517507;-0.00456331;-0.0078551;-0.00342201;-0.00350635;-0.00213032;-0.00142844;-0.00117956;0.00240774;-0.00351466;-0.00037112;0.00128096;-0.00163044;-4.39272e-05;-0.00233964;-0.00233242;0.00331663;0.0215544;-0.0184295;-0.0300703;-0.0393883;0.00984716;-0.03125;-0.00926844;-0.0237266;-0.0740741;-0.0179799;0.0631702;-0.0182076;0.000571359;-0.0184295;-0.0300703;0.0110798;-0.0393884;-0.00482098;0.00510785;-0.00960359;-0.00296896;-0.0182076;-0.0162747;-0.00559535;-0.00533597;-0.000412384;0.00115741;0.00455165;-0.00330903;0.000488281;0.00203539;-0.00152504;0.00122302;-0.00219265;-0.00343333;0.0334785;0.0631702;-0.0385679;0.03125;-0.259297;0.370369;-0.25;-0.0385967;-0.259298;-2;-0.0154298;2.69431;-0.0997888;-0.0749891;-0.0385679;0.03125;0.0800003;-0.0385966;0.00390625;0.0137174;-0.00926835;0.0164113;-0.0179798;-0.0334784;-0.00531547;-0.00889759;0.00355099;0.00602623;0.00510784;0.000730139;0.00205141;0.00240771;-0.000380543;0.00273696;-0.000123416;-0.00277737;;10.0001;10.0001;-0.0154266;0.0154266;0.19245;0.03125;-0.0385966;0.0800003;0.0240563;0.0110797;0.0110797;0.0164113;0.0334784;0.0179798;0.00331664;-0.00331664;0.00712779
-0.000852733;0.000881406;-0.0017317;-4.49771e-05;-0.00123994;-0.00120783;-0.00453575;-0.00117956;-0.00345317;-0.00243773;0.00048828;-0.00296296;-0.00374809;-0.00343333;0.000412375;-0.00233242;-0.00122302;-0.00110343;-0.00142949;0.0020514;-0.00345317;0.000139386;0.00144973;-0.00128144;0.000549483;-0.00213031;-0.00273695;-0.000757541;-0.0015396;0.000757542;0.00128145;0.00144973;-0.000139383;0.00123994;4.49774e-05;-0.00120783;-0.00277738;0.0045633;-0.00720243;-0.0121089;-0.00482097;-0.00769711;-0.00618628;0.0011574;-0.00751314;-0.0112664;-0.0088976;0.00296892;-0.00533597;-0.00355099;-0.00179989;-0.001964;0.00602621;-0.00769711;0.00144899;0.00300703;-0.00144898;0.00342201;-0.003422;-0.00712777;-0.00054948;-0.00273695;0.00213032;0.00345317;0.0020514;0.0014295;0.0017317;0.000881393;0.000852736;0.00233242;0.00110343;-0.00122302;-0.00331665;0.0184295;-0.0215544;-0.0393884;-0.0300703;-0.00984715;-0.0237266;0.00390624;-0.0291545;-0.0631702;-0.0334786;0.0385676;-0.0162747;-0.0164113;-0.000571359;0.00984716;0.0240563;-0.00984715;0.0076971;0.00602619;0.00196402;0.0162747;0.000571405;-0.0164112;0.00179989;-0.00355098;0.00533597;0.00751314;0.0011574;0.00618627;0.00296296;0.000488264;0.00243771;0.00343333;0.00374808;0.00041238;0.0179798;0.0740742;-0.0631705;-0.0385966;-0.25;0.259298;-0.259298;0.0312499;-0.37037;-2.69431;0.0154232;2.00003;-0.0749884;-0.192449;0.0749891;0.370369;0.0312501;0.259298;0.0291545;0.00390619;0.0237265;0.0334784;0.06317;0.0385676;0.0112664;0.00296894;0.00889759;0.00769711;-0.00482095;0.0121088;0.00345317;-0.00117955;0.00453568;0.00277737;0.00720241;0.00456329;10.0001;;-9.99999;2.69426;1.99997;-0.0154266;-0.259297;-0.25;0.0385963;0.00984712;-0.0300701;0.039388;-0.0179798;0.06317;0.0740738;0.0215543;0.0184295;0.00331664
-0.00163046;-0.00128097;-0.000371119;-0.00176012;-0.000539562;0.00123994;-0.00038056;-0.00240774;0.0020514;-0.00152507;-0.00203542;0.00048828;-0.00219266;0.00122302;0.00343333;-4.39294e-05;0.00233242;-0.00233964;-0.00351467;-0.00240774;-0.00117956;-0.00244876;-0.00106386;-0.00141002;-0.00350635;-0.00142844;0.00213031;-0.00127855;0.000757541;-0.00202427;-0.00266562;-0.000364705;-0.00230369;-0.00176012;-0.00179839;-4.49774e-05;0.00273695;0.00277738;-0.000123423;0.000730127;-0.00510785;0.00602621;-0.00330904;-0.00455166;0.0011574;-0.00531548;0.00355097;0.0088976;-0.00041239;0.00533597;-0.00559535;-0.00960362;-0.00510785;-0.00482097;-0.00517508;-0.00146756;-0.00375879;-0.0078551;-0.00456331;0.003422;-0.0029592;0.00054948;-0.00350635;-0.00453575;0.000380559;-0.00487208;-0.00207438;0.000403059;-0.00245864;-0.00233964;-0.00340191;-0.00110343;0.00712778;0.00331665;0.00331662;0.0110798;-0.0110798;0.0240563;-0.00926844;-0.0137174;0.00390624;-0.0179799;0.0164112;0.0334786;-0.00296898;0.0162747;-0.0182076;-0.0393883;-0.0110798;-0.0300703;-0.0121089;-0.000730118;-0.0113293;-0.0182076;-0.0184295;-0.000571405;-0.00726419;-0.00179989;-0.00559535;-0.00618629;0.00330903;-0.00925922;-0.00243773;0.00152506;-0.0039062;-0.00219265;-0.0058309;-0.00374808;0.0164113;-0.0179798;0.0334785;0.0800003;0.0385963;0.0312501;-0.0385967;-0.08;0.0312499;-0.0154298;0.192451;-0.0154232;-0.038568;0.0749884;-0.0997888;-0.259297;0.0385963;-0.25;-0.0237266;0.0092684;-0.0312498;-0.0179798;-0.0740738;-0.06317;-0.016;-0.0112664;-0.00531547;-0.001964;0.00960358;-0.0113292;-0.00142949;0.00351462;-0.00487201;-0.000123416;-0.00726418;-0.00720241;10.0001;-9.99999;;-1.99997;-2.69426;-0.0154266;0.370369;0.259298;0.0312501;0.00984712;0.039388;-0.0300701;0.0334784;-0.0385676;-0.06317;-0.0184295;-0.0215543;0.00331664
-0.00167254;-0.0016539;-4.39241e-05;-0.00207438;-0.000371119;0.0017317;0.000549483;-0.00213031;0.00273695;-0.00110343;-0.00233242;0.00122302;-0.00142949;0.0020514;0.00345317;0.00048828;0.00296296;-0.00243773;-0.00374809;-0.00343333;-0.000412375;-0.00300306;-0.00161953;-0.00142844;-0.00453575;-0.00117956;0.00345317;-0.00141002;0.00128145;-0.00266562;-0.00369589;-0.000752691;-0.0029592;-0.00244876;-0.00230369;0.000139388;0.00300703;0.00144899;0.00144899;0.00342201;-0.003422;0.00712777;-0.00179989;-0.00533597;0.00355099;-0.001964;0.00602621;0.00769711;0.0011574;0.00751314;-0.00618628;-0.0112664;-0.0088976;-0.00296892;-0.00720243;-0.00277737;-0.00456331;-0.0121089;-0.00482097;0.00769711;-0.00375879;0.00144899;-0.00517509;-0.00720244;0.00012342;-0.00726419;-0.00300306;0.000427824;-0.00340189;-0.00351467;-0.00487209;-0.00142949;0.00602621;-0.001964;0.0076971;0.0162747;0.000571405;0.0164112;-0.000571359;-0.0162747;0.0164113;0.00984716;0.0240563;0.00984715;0.00390624;0.0291545;-0.0237266;-0.0631702;-0.0334786;-0.0385676;-0.0215544;-0.00331661;-0.0184295;-0.0393884;-0.0300703;0.00984715;-0.0113293;-0.001964;-0.00960364;-0.0112665;0.00531546;-0.016;-0.0037481;0.00219265;-0.00583083;-0.00330905;-0.00925926;-0.00618629;0.00390624;-0.0237266;0.0291545;0.0334784;0.06317;-0.0385676;0.0749891;-0.0749884;0.192449;0.370369;0.0312501;-0.259298;0.0312499;0.37037;-0.259298;-2.69431;0.0154232;-2.00003;-0.0631705;0.0179798;-0.0740738;-0.0385966;-0.25;-0.259298;-0.03125;-0.0237266;-0.00926845;-0.000571383;0.0182076;-0.0184295;-0.0017999;0.00559528;-0.00726407;0.000730139;-0.0113293;-0.0121089;-0.0154266;2.69426;-1.99997;;9.99999;10.0001;-0.0154298;0.0154232;0.192451;0.0749895;0.0997884;-0.0385676;0.0800003;0.0312501;-0.0385963;-0.0300703;-0.0393884;0.0110798
0.0011024;-0.000544331;0.0016539;0.000403055;0.00128097;0.000881406;0.00350635;0.00142844;0.00213031;0.00233964;4.39294e-05;0.00233242;0.00351467;0.00240774;-0.00117956;0.00203542;0.00048828;0.00152507;0.00219266;-0.00122302;0.00343333;0.000427818;-0.00120783;0.00161953;0.00038056;0.00240774;0.0020514;0.00106387;0.00144973;-0.000364706;-0.000752691;-0.0015396;0.000752691;-0.00106386;0.000364709;0.00144974;0.00146757;-0.00375879;0.00517508;0.0078551;0.00456331;0.003422;0.00559535;0.00041239;0.00533597;0.00960362;0.00510785;-0.00482097;0.00455166;0.0011574;0.00330904;0.00531548;-0.00355097;0.0088976;0.000123423;-0.00273695;0.00277737;-0.000730127;0.00510785;0.00602621;0.00146757;0.00300703;-0.00146757;-0.00277737;-0.00273695;-0.00012342;-0.00161953;-0.00120782;-0.000427824;-0.00240774;-0.000380554;0.00205141;0.000730135;-0.0113293;0.0121089;0.0182076;0.0184295;-0.000571405;0.0182076;0.00296898;0.0162747;0.0393883;0.0110798;-0.0300703;0.0137174;0.00390624;0.00926844;0.0179799;-0.0164112;0.0334786;-0.00331662;-0.00712777;0.00331661;-0.0110798;0.0110798;0.0240563;0.000730142;0.00602622;-0.00510786;-0.0088976;-0.00355098;-0.00531546;-0.00343334;-0.001223;-0.00219265;-0.00455167;-0.00330904;0.00115741;-0.0092684;-0.03125;0.0237266;0.0179798;0.0740738;-0.06317;0.0997888;0.038568;0.0749884;0.259297;-0.0385963;-0.25;0.08;0.0312499;0.0385967;0.0154298;-0.192451;-0.0154232;-0.0334785;-0.0164112;-0.0179798;-0.0800003;-0.0385963;0.0312501;-0.0092684;0.00390627;-0.0137174;-0.0162748;0.00296894;-0.0182076;-0.00533599;0.000412392;-0.00559528;-0.00510787;-0.00960362;-0.00482097;0.0154266;1.99997;-2.69426;9.99999;;-10.0001;2.69431;2.00003;-0.0154232;-0.0749895;0.0385676;-0.0997884;0.0385966;-0.259298;-0.25;-0.0393884;-0.0300703;-0.0110798
-0.00274348;-0.0011024;-0.00167254;-0.00245866;-0.00163046;0.000852733;-0.0029592;-0.00350635;0.000549483;-0.00340191;-0.00233964;-0.00110343;-0.00487209;-0.00038056;0.00453575;-0.00152507;0.00243773;-0.00390625;-0.0058309;-0.00219266;-0.00374809;-0.00340191;-0.000427812;-0.00300306;-0.00487209;-0.00351467;0.00142949;-0.00244876;-0.000139386;-0.00230369;-0.0029592;0.000752695;-0.00369588;-0.00141002;-0.00266562;-0.00128145;0.00146757;0.00517508;-0.00375879;-0.00456331;-0.0078551;0.00342201;-0.0072642;-0.00559535;-0.00179989;-0.0113293;0.000730127;0.0121089;-0.00330904;0.00618628;-0.00925926;-0.016;-0.00531548;-0.0112664;-0.0072642;-0.000123409;-0.00720242;-0.0113293;-0.00960362;0.001964;-0.00517508;-0.00144899;-0.00375879;-0.00456331;0.00277737;-0.00720241;-0.00142844;0.00161952;-0.00300302;-0.00117956;-0.00453575;-0.00345317;0.00510785;0.00960362;-0.00482098;-0.00296896;-0.0182076;0.0162747;-0.0184295;-0.0182076;-0.000571359;-0.0300703;0.0110798;0.0393884;-0.00926844;0.0237266;-0.03125;-0.0740741;-0.0179799;-0.0631702;-0.0184295;0.00331666;-0.0215544;-0.0300703;-0.0393883;-0.00984716;-0.0121089;-0.0076971;-0.00482098;-0.00296896;0.00889757;-0.0112664;-0.000412384;0.0034333;-0.00374802;0.00115741;-0.00618629;-0.00751314;0.0137174;0.00926842;0.00390625;0.0164113;-0.0179798;0.0334784;-0.0385679;-0.0997888;0.0749891;0.03125;0.0800003;0.0385966;-0.0385967;0.259298;-0.25;-2;-0.0154298;-2.69431;-0.0385679;0.0334784;-0.0631697;0.03125;-0.259297;-0.370369;-0.0237266;-0.0291545;0.00390625;0.0164113;0.0162747;-0.000571356;0.00355099;0.00533588;-0.00179984;0.00602623;-0.001964;-0.00769711;0.19245;-0.0154266;-0.0154266;10.0001;-10.0001;;-2;-2.69431;-0.0154298;0.19245;0.0749883;0.0749883;0.03125;0.370369;0.259297;0.00984712;-0.00984712;0.0240563
